Index,Data,combo_idx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
2526,graph_30_25,0,30,55,6.0,6,1085.0000000000512,0.22828054428100586,2
2527,graph_30_26,0,29,42,14.0,14,1019.9999999999968,0.15376543998718262,2
2528,graph_30_27,0,30,58,3.0,3,753.0,0.05086183547973633,2
2529,graph_30_28,0,30,44,12.0,12,842.75,0.1682744026184082,2
2530,graph_30_29,0,28,54,12.0,12,324.2499999999283,0.28194379806518555,2
2531,graph_30_30,0,30,53,12.0,12,712.9999999999992,0.20641541481018066,2
2532,graph_30_31,0,30,45,19.0,19,1242.5000000000973,0.4522252082824707,2
2533,graph_30_32,0,30,65,21.0,21,1320.75,0.42604804039001465,2
2534,graph_30_33,0,30,46,15.0,15,1497.25,0.40048742294311523,2
2535,graph_30_34,0,30,37,13.999999999999993,14,953.0000000000325,0.14577054977416992,2
2536,graph_30_35,0,30,47,9.999999999999993,10,898.4999999999809,0.16964435577392578,2
2537,graph_30_36,0,30,36,17.0,17,544.9999999999444,0.1982109546661377,2
2538,graph_30_37,0,30,55,20.0,20,933.5000000000393,0.424116849899292,2
2539,graph_30_38,0,30,43,16.0,16,799.5000000000107,0.2676413059234619,2
2540,graph_30_39,0,30,52,11.0,11,934.7499999999826,0.20135951042175293,2
2541,graph_30_40,0,30,49,9.0,9,605.4999999999769,0.21967172622680664,2
2542,graph_30_41,0,30,61,13.0,13,998.9999999999866,0.3587653636932373,2
2543,graph_30_42,0,30,47,27.0,27,1947.2500000000002,0.48107004165649414,2
