Total nodes in [10,20):
Rome-Lib/graficon39nodi/grafo5833.39,106
Rome-Lib/graficon57nodi/grafo7564.57,107
Rome-Lib/graficon36nodi/grafo1874.36,109
Rome-Lib/graficon54nodi/grafo3162.54,102
Rome-Lib/graficon55nodi/grafo2141.55,102
Rome-Lib/graficon44nodi/grafo5352.44,100
Rome-Lib/graficon48nodi/grafo5474.48,107
Rome-Lib/graficon38nodi/grafo6547.38,107
Rome-Lib/graficon64nodi/grafo4411.64,108
Rome-Lib/graficon55nodi/grafo4125.55,100
Rome-Lib/graficon36nodi/grafo3096.36,103
Rome-Lib/graficon59nodi/grafo6623.59,109
Rome-Lib/graficon61nodi/grafo1395.61,108
Rome-Lib/graficon65nodi/grafo9430.65,101
Rome-Lib/graficon58nodi/grafo4258.58,108
Rome-Lib/graficon36nodi/grafo11126.36,101
north/g.52.2.graphml,100
Rome-Lib/graficon54nodi/grafo3969.54,105
Rome-Lib/graficon65nodi/grafo9456.65,106
Rome-Lib/graficon51nodi/grafo3943.51,101
Rome-Lib/graficon38nodi/grafo5283.38,101
Rome-Lib/graficon38nodi/grafo11373.38,103
Rome-Lib/graficon53nodi/grafo4079.53,107
Rome-Lib/graficon45nodi/grafo3509.45,100
Rome-Lib/graficon45nodi/grafo5382.45,101
Rome-Lib/graficon45nodi/grafo6396.45,108
Rome-Lib/graficon38nodi/grafo7568.38,103
Rome-Lib/graficon42nodi/grafo6306.42,109
Rome-Lib/graficon45nodi/grafo3256.45,102
Rome-Lib/graficon56nodi/grafo3479.56,106
Rome-Lib/graficon40nodi/grafo7718.40,105
north/g.54.8.graphml,102
Rome-Lib/graficon66nodi/grafo9152.66,106
Rome-Lib/graficon48nodi/grafo7585.48,107
Rome-Lib/graficon65nodi/grafo1346.65,108
Rome-Lib/graficon56nodi/grafo5341.56,101
Rome-Lib/graficon44nodi/grafo5325.44,107
Rome-Lib/graficon56nodi/grafo5071.56,108
Rome-Lib/graficon41nodi/grafo5565.41,102
Rome-Lib/graficon46nodi/grafo6674.46,107
Rome-Lib/graficon52nodi/grafo7186.52,106
Rome-Lib/graficon42nodi/grafo5774.42,109
Rome-Lib/graficon45nodi/grafo7260.45,104
Rome-Lib/graficon51nodi/grafo6687.51,105
Rome-Lib/graficon57nodi/grafo4452.57,104
Rome-Lib/graficon67nodi/grafo9658.67,100
Rome-Lib/graficon55nodi/grafo3140.55,102
Rome-Lib/graficon61nodi/grafo4191.61,107
Rome-Lib/graficon62nodi/grafo1215.62,105
Rome-Lib/graficon41nodi/grafo6398.41,100
Rome-Lib/graficon67nodi/grafo4581.67,101
Rome-Lib/graficon56nodi/grafo5518.56,107
Rome-Lib/graficon54nodi/grafo3630.54,105
Rome-Lib/graficon42nodi/grafo5456.42,100
north/g.47.16.graphml,105
Rome-Lib/graficon53nodi/grafo4142.53,103
north/g.37.19.graphml,109
Rome-Lib/graficon41nodi/grafo7244.41,104
north/g.51.2.graphml,107
Rome-Lib/graficon56nodi/grafo3535.56,105
Rome-Lib/graficon51nodi/grafo7550.51,102
Rome-Lib/graficon54nodi/grafo4467.54,102
Rome-Lib/graficon55nodi/grafo6301.55,108
Rome-Lib/graficon51nodi/grafo3726.51,105
Rome-Lib/graficon44nodi/grafo7413.44,103
Rome-Lib/graficon54nodi/grafo6875.54,103
Rome-Lib/graficon39nodi/grafo9991.39,102
Rome-Lib/graficon46nodi/grafo5973.46,104
Rome-Lib/graficon56nodi/grafo3323.56,106
Rome-Lib/graficon39nodi/grafo2086.39,100
Rome-Lib/graficon37nodi/grafo5680.37,106
Rome-Lib/graficon41nodi/grafo7481.41,107
Rome-Lib/graficon56nodi/grafo1387.56,105
Rome-Lib/graficon47nodi/grafo1433.47,101
Rome-Lib/graficon44nodi/grafo7658.44,108
Rome-Lib/graficon61nodi/grafo4441.61,107
Rome-Lib/graficon48nodi/grafo4334.48,105
Rome-Lib/graficon69nodi/grafo9061.69,102
Rome-Lib/graficon37nodi/grafo5502.37,101
north/g.13.51.graphml,107
Rome-Lib/graficon59nodi/grafo5083.59,106
Rome-Lib/graficon64nodi/grafo9460.64,107
Rome-Lib/graficon55nodi/grafo4426.55,100
Rome-Lib/graficon46nodi/grafo6782.46,105
Rome-Lib/graficon63nodi/grafo9048.63,104
Rome-Lib/graficon43nodi/grafo6343.43,106
Rome-Lib/graficon43nodi/grafo5660.43,109
Rome-Lib/graficon47nodi/grafo5710.47,103
Rome-Lib/graficon58nodi/grafo6722.58,103
Rome-Lib/graficon56nodi/grafo7737.56,102
Rome-Lib/graficon43nodi/grafo3191.43,103
Rome-Lib/graficon59nodi/grafo7573.59,107
Rome-Lib/graficon52nodi/grafo3755.52,104
Rome-Lib/graficon44nodi/grafo5130.44,106
Rome-Lib/graficon52nodi/grafo6706.52,107
north/g.64.16.graphml,108
Rome-Lib/graficon41nodi/grafo5334.41,100
Rome-Lib/graficon57nodi/grafo3591.57,100
Rome-Lib/graficon43nodi/grafo3248.43,108
Rome-Lib/graficon43nodi/grafo3693.43,108
Rome-Lib/graficon47nodi/grafo5255.47,106
Rome-Lib/graficon60nodi/grafo4788.60,109
Rome-Lib/graficon67nodi/grafo7890.67,105
Rome-Lib/graficon53nodi/grafo4167.53,106
Rome-Lib/graficon52nodi/grafo7181.52,109
Rome-Lib/graficon39nodi/grafo3375.39,103
Rome-Lib/graficon51nodi/grafo3169.51,108
Rome-Lib/graficon46nodi/grafo6716.46,105
Rome-Lib/graficon55nodi/grafo1361.55,106
Rome-Lib/graficon59nodi/grafo4955.59,108
Rome-Lib/graficon42nodi/grafo4074.42,101
Rome-Lib/graficon45nodi/grafo7623.45,104
north/g.56.11.graphml,106
Rome-Lib/graficon55nodi/grafo5081.55,106
north/g.41.13.graphml,108
Rome-Lib/graficon55nodi/grafo5045.55,108
Rome-Lib/graficon52nodi/grafo4444.52,105
Rome-Lib/graficon54nodi/grafo1613.54,101
Rome-Lib/graficon54nodi/grafo7090.54,107
Rome-Lib/graficon37nodi/grafo5500.37,102
Rome-Lib/graficon58nodi/grafo7579.58,105
Rome-Lib/graficon54nodi/grafo1188.54,107
Rome-Lib/graficon46nodi/grafo6039.46,101
Rome-Lib/graficon56nodi/grafo6635.56,100
Rome-Lib/graficon46nodi/grafo5931.46,101
Rome-Lib/graficon49nodi/grafo6440.49,101
Rome-Lib/graficon38nodi/grafo3856.38,100
Rome-Lib/graficon53nodi/grafo2794.53,104
Rome-Lib/graficon64nodi/grafo4219.64,108
Rome-Lib/graficon47nodi/grafo7025.47,106
Rome-Lib/graficon39nodi/grafo10087.39,102
Rome-Lib/graficon56nodi/grafo7769.56,108
Rome-Lib/graficon54nodi/grafo3635.54,105
north/g.37.20.graphml,104
Rome-Lib/graficon37nodi/grafo11295.37,101
Rome-Lib/graficon52nodi/grafo4344.52,107
Rome-Lib/graficon35nodi/grafo4085.35,105
Rome-Lib/graficon62nodi/grafo4106.62,101
Rome-Lib/graficon36nodi/grafo5385.36,107
Rome-Lib/graficon68nodi/grafo9746.68,106
Rome-Lib/graficon51nodi/grafo3484.51,104
Rome-Lib/graficon59nodi/grafo4281.59,102
Rome-Lib/graficon56nodi/grafo6636.56,100
Rome-Lib/graficon39nodi/grafo5798.39,104
Rome-Lib/graficon60nodi/grafo4143.60,106
Rome-Lib/graficon46nodi/grafo6499.46,105
Rome-Lib/graficon41nodi/grafo3278.41,101
Rome-Lib/graficon57nodi/grafo7565.57,107
Rome-Lib/graficon60nodi/grafo4421.60,106
Rome-Lib/graficon42nodi/grafo7389.42,109
Rome-Lib/graficon48nodi/grafo2254.48,102
Rome-Lib/graficon43nodi/grafo5333.43,108
Rome-Lib/graficon40nodi/grafo5231.40,108
Rome-Lib/graficon40nodi/grafo10057.40,106
Rome-Lib/graficon42nodi/grafo10008.42,107
Rome-Lib/graficon42nodi/grafo7200.42,106
Rome-Lib/graficon53nodi/grafo6800.53,105
Rome-Lib/graficon55nodi/grafo4161.55,106
Rome-Lib/graficon39nodi/grafo11671.39,101
Rome-Lib/graficon58nodi/grafo5006.58,108
Rome-Lib/graficon46nodi/grafo3446.46,106
Rome-Lib/graficon49nodi/grafo6950.49,104
north/g.28.29.graphml,106
Rome-Lib/graficon45nodi/grafo7384.45,102
Rome-Lib/graficon58nodi/grafo3235.58,109
Rome-Lib/graficon48nodi/grafo7369.48,107
Rome-Lib/graficon59nodi/grafo4689.59,105
Rome-Lib/graficon63nodi/grafo3123.63,103
Rome-Lib/graficon60nodi/grafo1270.60,104
north/g.44.3.graphml,108
Rome-Lib/graficon46nodi/grafo3493.46,102
Total nodes in [110,120):
Rome-Lib/graficon39nodi/grafo6495.39,115
Rome-Lib/graficon56nodi/grafo1480.56,118
Rome-Lib/graficon38nodi/grafo6595.38,110
Rome-Lib/graficon39nodi/grafo3902.39,116
Rome-Lib/graficon43nodi/grafo3231.43,112
Rome-Lib/graficon62nodi/grafo4888.62,118
Rome-Lib/graficon54nodi/grafo6837.54,115
Rome-Lib/graficon52nodi/grafo3810.52,115
Rome-Lib/graficon46nodi/grafo2243.46,115
Rome-Lib/graficon55nodi/grafo7055.55,112
Rome-Lib/graficon42nodi/grafo5354.42,117
Rome-Lib/graficon60nodi/grafo3855.60,113
Rome-Lib/graficon63nodi/grafo6941.63,116
Rome-Lib/graficon49nodi/grafo7353.49,110
Rome-Lib/graficon44nodi/grafo5243.44,118
north/g.49.5.graphml,115
Rome-Lib/graficon55nodi/grafo3226.55,116
Rome-Lib/graficon46nodi/grafo6064.46,115
Rome-Lib/graficon53nodi/grafo3271.53,118
Rome-Lib/graficon52nodi/grafo5026.52,110
Rome-Lib/graficon38nodi/grafo5603.38,116
Rome-Lib/graficon54nodi/grafo4571.54,115
Rome-Lib/graficon64nodi/grafo9559.64,116
Rome-Lib/graficon58nodi/grafo4779.58,114
Rome-Lib/graficon37nodi/grafo6698.37,118
Rome-Lib/graficon48nodi/grafo6561.48,111
Rome-Lib/graficon61nodi/grafo4777.61,118
Rome-Lib/graficon52nodi/grafo6230.52,119
Rome-Lib/graficon55nodi/grafo4499.55,111
Rome-Lib/graficon40nodi/grafo3131.40,112
Rome-Lib/graficon64nodi/grafo9098.64,117
Rome-Lib/graficon62nodi/grafo9031.62,115
Rome-Lib/graficon47nodi/grafo5164.47,110
Rome-Lib/graficon40nodi/grafo6174.40,119
Rome-Lib/graficon59nodi/grafo4198.59,115
Rome-Lib/graficon63nodi/grafo4162.63,113
Rome-Lib/graficon60nodi/grafo5483.60,113
Rome-Lib/graficon70nodi/grafo7266.70,115
Rome-Lib/graficon44nodi/grafo5326.44,112
Rome-Lib/graficon54nodi/grafo6211.54,112
north/g.47.25.graphml,118
Rome-Lib/graficon40nodi/grafo4021.40,111
Rome-Lib/graficon66nodi/grafo4656.66,119
Rome-Lib/graficon61nodi/grafo8584.61,112
Rome-Lib/graficon76nodi/grafo8078.76,117
Rome-Lib/graficon36nodi/grafo3377.36,118
Rome-Lib/graficon50nodi/grafo6780.50,118
Rome-Lib/graficon40nodi/grafo3549.40,113
Rome-Lib/graficon52nodi/grafo3852.52,116
Rome-Lib/graficon56nodi/grafo6349.56,114
Rome-Lib/graficon62nodi/grafo8171.62,118
Rome-Lib/graficon57nodi/grafo4398.57,119
Rome-Lib/graficon41nodi/grafo7271.41,119
Rome-Lib/graficon58nodi/grafo4944.58,117
Rome-Lib/graficon53nodi/grafo4624.53,115
Rome-Lib/graficon44nodi/grafo3843.44,118
Rome-Lib/graficon56nodi/grafo4666.56,115
Rome-Lib/graficon59nodi/grafo4648.59,112
Rome-Lib/graficon51nodi/grafo4109.51,118
Rome-Lib/graficon45nodi/grafo6134.45,115
Rome-Lib/graficon58nodi/grafo6031.58,113
Rome-Lib/graficon67nodi/grafo8996.67,119
Rome-Lib/graficon62nodi/grafo9132.62,116
Rome-Lib/graficon51nodi/grafo4726.51,110
Rome-Lib/graficon59nodi/grafo1342.59,117
Rome-Lib/graficon61nodi/grafo8121.61,116
Rome-Lib/graficon58nodi/grafo3869.58,112
Rome-Lib/graficon62nodi/grafo9637.62,112
Rome-Lib/graficon65nodi/grafo8039.65,115
Rome-Lib/graficon65nodi/grafo1527.65,117
Rome-Lib/graficon55nodi/grafo4122.55,119
Rome-Lib/graficon61nodi/grafo4412.61,111
Rome-Lib/graficon58nodi/grafo4170.58,119
Rome-Lib/graficon56nodi/grafo4322.56,113
north/g.47.6.graphml,116
Rome-Lib/graficon56nodi/grafo6546.56,113
Rome-Lib/graficon53nodi/grafo5040.53,112
Rome-Lib/graficon69nodi/grafo7584.69,114
Rome-Lib/graficon47nodi/grafo6539.47,119
Rome-Lib/graficon57nodi/grafo4453.57,119
Rome-Lib/graficon52nodi/grafo3641.52,115
Rome-Lib/graficon58nodi/grafo4798.58,118
Rome-Lib/graficon44nodi/grafo6378.44,114
north/g.89.1.graphml,111
Rome-Lib/graficon65nodi/grafo9488.65,111
Rome-Lib/graficon43nodi/grafo3947.43,114
Rome-Lib/graficon43nodi/grafo4090.43,110
Rome-Lib/graficon71nodi/grafo9376.71,119
Rome-Lib/graficon44nodi/grafo6043.44,118
Rome-Lib/graficon58nodi/grafo4744.58,115
north/g.43.8.graphml,118
Rome-Lib/graficon60nodi/grafo5120.60,113
Rome-Lib/graficon56nodi/grafo4062.56,118
Rome-Lib/graficon44nodi/grafo7171.44,117
Rome-Lib/graficon37nodi/grafo9856.37,116
Rome-Lib/graficon51nodi/grafo1073.51,117
Rome-Lib/graficon67nodi/grafo7906.67,112
Rome-Lib/graficon61nodi/grafo4551.61,113
Rome-Lib/graficon70nodi/grafo4755.70,114
Rome-Lib/graficon77nodi/grafo8372.77,112
north/g.41.2.graphml,113
Rome-Lib/graficon37nodi/grafo6243.37,110
north/g.58.10.graphml,116
north/g.74.1.graphml,114
Rome-Lib/graficon62nodi/grafo4359.62,117
Rome-Lib/graficon67nodi/grafo1443.67,118
Rome-Lib/graficon53nodi/grafo7500.53,113
Rome-Lib/graficon47nodi/grafo6300.47,117
Rome-Lib/graficon42nodi/grafo7368.42,113
Rome-Lib/graficon43nodi/grafo5950.43,112
Rome-Lib/graficon62nodi/grafo4593.62,110
north/g.75.6.graphml,110
Rome-Lib/graficon62nodi/grafo6494.62,111
north/g.40.16.graphml,111
Rome-Lib/graficon42nodi/grafo4102.42,119
Rome-Lib/graficon65nodi/grafo4349.65,115
Rome-Lib/graficon58nodi/grafo5008.58,114
Rome-Lib/graficon43nodi/grafo6391.43,119
Rome-Lib/graficon69nodi/grafo8347.69,119
Rome-Lib/graficon62nodi/grafo7957.62,118
Rome-Lib/graficon57nodi/grafo6269.57,118
Rome-Lib/graficon58nodi/grafo4188.58,110
Rome-Lib/graficon51nodi/grafo4862.51,111
Rome-Lib/graficon62nodi/grafo8042.62,117
Rome-Lib/graficon52nodi/grafo7190.52,117
Rome-Lib/graficon58nodi/grafo7322.58,117
Rome-Lib/graficon51nodi/grafo6428.51,118
Rome-Lib/graficon39nodi/grafo9974.39,117
Rome-Lib/graficon66nodi/grafo9209.66,115
Rome-Lib/graficon44nodi/grafo7605.44,118
Rome-Lib/graficon62nodi/grafo7999.62,112
Rome-Lib/graficon54nodi/grafo4132.54,114
Rome-Lib/graficon69nodi/grafo9537.69,112
Rome-Lib/graficon45nodi/grafo6401.45,116
Rome-Lib/graficon60nodi/grafo4548.60,112
Rome-Lib/graficon44nodi/grafo6968.44,112
Rome-Lib/graficon55nodi/grafo7054.55,112
Rome-Lib/graficon64nodi/grafo4722.64,119
Rome-Lib/graficon59nodi/grafo4546.59,110
Rome-Lib/graficon65nodi/grafo4250.65,118
Rome-Lib/graficon39nodi/grafo6919.39,112
Rome-Lib/graficon74nodi/grafo8685.74,114
Rome-Lib/graficon70nodi/grafo9078.70,111
Rome-Lib/graficon37nodi/grafo5229.37,115
Rome-Lib/graficon46nodi/grafo1310.46,115
Rome-Lib/graficon62nodi/grafo6110.62,116
Rome-Lib/graficon45nodi/grafo7736.45,110
Rome-Lib/graficon44nodi/grafo5404.44,113
Rome-Lib/graficon42nodi/grafo3137.42,116
Rome-Lib/graficon61nodi/grafo5418.61,112
Rome-Lib/graficon63nodi/grafo9365.63,110
Rome-Lib/graficon59nodi/grafo6791.59,114
Rome-Lib/graficon54nodi/grafo6871.54,119
Rome-Lib/graficon41nodi/grafo4031.41,111
Rome-Lib/graficon50nodi/grafo2412.50,119
Rome-Lib/graficon45nodi/grafo3764.45,117
Rome-Lib/graficon65nodi/grafo9470.65,119
Rome-Lib/graficon54nodi/grafo3460.54,117
Rome-Lib/graficon51nodi/grafo4893.51,118
north/g.44.19.graphml,112
Rome-Lib/graficon38nodi/grafo10019.38,112
Rome-Lib/graficon56nodi/grafo4621.56,119
Rome-Lib/graficon56nodi/grafo6684.56,118
north/g.39.29.graphml,110
Rome-Lib/graficon56nodi/grafo3156.56,118
Rome-Lib/graficon60nodi/grafo6034.60,116
Rome-Lib/graficon60nodi/grafo5889.60,116
Rome-Lib/graficon53nodi/grafo4895.53,113
north/g.17.10.graphml,111
Rome-Lib/graficon77nodi/grafo7804.77,117
north/g.75.7.graphml,110
Rome-Lib/graficon59nodi/grafo4291.59,117
Rome-Lib/graficon46nodi/grafo6776.46,111
Rome-Lib/graficon37nodi/grafo6959.37,117
Rome-Lib/graficon55nodi/grafo3318.55,116
Rome-Lib/graficon61nodi/grafo8402.61,118
Rome-Lib/graficon37nodi/grafo4080.37,112
Rome-Lib/graficon54nodi/grafo5272.54,113
Rome-Lib/graficon45nodi/grafo6610.45,112
Rome-Lib/graficon78nodi/grafo5034.78,117
Rome-Lib/graficon58nodi/grafo4889.58,111
Rome-Lib/graficon65nodi/grafo9158.65,114
Rome-Lib/graficon45nodi/grafo7663.45,116
Rome-Lib/graficon64nodi/grafo4295.64,116
Rome-Lib/graficon62nodi/grafo9820.62,117
Rome-Lib/graficon40nodi/grafo11632.40,115
Rome-Lib/graficon64nodi/grafo6669.64,117
Rome-Lib/graficon51nodi/grafo3507.51,117
Rome-Lib/graficon55nodi/grafo4510.55,119
Rome-Lib/graficon66nodi/grafo1414.66,118
Rome-Lib/graficon68nodi/grafo6622.68,115
Rome-Lib/graficon71nodi/grafo8883.71,116
Rome-Lib/graficon60nodi/grafo4229.60,113
Rome-Lib/graficon67nodi/grafo6909.67,115
Rome-Lib/graficon59nodi/grafo4386.59,111
Rome-Lib/graficon41nodi/grafo7137.41,115
Rome-Lib/graficon53nodi/grafo4750.53,113
Rome-Lib/graficon61nodi/grafo7881.61,117
Rome-Lib/graficon45nodi/grafo6297.45,115
Rome-Lib/graficon46nodi/grafo6699.46,117
Total nodes in [120,130):
Rome-Lib/graficon67nodi/grafo6829.67,127
Rome-Lib/graficon57nodi/grafo3991.57,120
Rome-Lib/graficon55nodi/grafo4699.55,120
Rome-Lib/graficon36nodi/grafo11645.36,127
Rome-Lib/graficon59nodi/grafo4717.59,125
Rome-Lib/graficon42nodi/grafo7220.42,129
Rome-Lib/graficon66nodi/grafo4514.66,120
Rome-Lib/graficon66nodi/grafo8998.66,127
Rome-Lib/graficon49nodi/grafo6251.49,120
Rome-Lib/graficon69nodi/grafo4408.69,121
Rome-Lib/graficon46nodi/grafo6834.46,127
Rome-Lib/graficon41nodi/grafo6288.41,124
Rome-Lib/graficon46nodi/grafo6241.46,127
Rome-Lib/graficon55nodi/grafo4465.55,122
Rome-Lib/graficon55nodi/grafo4394.55,124
Rome-Lib/graficon40nodi/grafo5545.40,128
Rome-Lib/graficon53nodi/grafo6773.53,120
Rome-Lib/graficon63nodi/grafo9107.63,128
Rome-Lib/graficon74nodi/grafo1563.74,124
Rome-Lib/graficon53nodi/grafo3147.53,123
Rome-Lib/graficon57nodi/grafo6627.57,121
Rome-Lib/graficon57nodi/grafo3503.57,123
Rome-Lib/graficon67nodi/grafo7317.67,126
Rome-Lib/graficon63nodi/grafo4642.63,124
Rome-Lib/graficon58nodi/grafo4972.58,125
north/g.75.5.graphml,122
Rome-Lib/graficon79nodi/grafo4179.79,126
Rome-Lib/graficon48nodi/grafo1488.48,122
north/g.35.32.graphml,127
Rome-Lib/graficon61nodi/grafo6131.61,123
Rome-Lib/graficon69nodi/grafo9667.69,126
Rome-Lib/graficon67nodi/grafo9162.67,125
Rome-Lib/graficon57nodi/grafo4180.57,128
Rome-Lib/graficon72nodi/grafo9235.72,128
Rome-Lib/graficon56nodi/grafo3970.56,125
Rome-Lib/graficon37nodi/grafo3533.37,120
Rome-Lib/graficon53nodi/grafo6767.53,121
Rome-Lib/graficon61nodi/grafo7870.61,126
Rome-Lib/graficon53nodi/grafo4505.53,120
Rome-Lib/graficon64nodi/grafo9716.64,125
Rome-Lib/graficon76nodi/grafo7967.76,121
Rome-Lib/graficon63nodi/grafo3345.63,125
Rome-Lib/graficon53nodi/grafo3299.53,123
Rome-Lib/graficon60nodi/grafo4549.60,127
Rome-Lib/graficon54nodi/grafo7612.54,127
Rome-Lib/graficon57nodi/grafo3965.57,125
Rome-Lib/graficon51nodi/grafo6475.51,122
north/g.47.3.graphml,125
Rome-Lib/graficon49nodi/grafo3085.49,128
Rome-Lib/graficon49nodi/grafo6597.49,127
Rome-Lib/graficon47nodi/grafo7084.47,124
Rome-Lib/graficon62nodi/grafo7960.62,123
Rome-Lib/graficon44nodi/grafo5277.44,126
Rome-Lib/graficon56nodi/grafo5010.56,126
Rome-Lib/graficon54nodi/grafo3737.54,127
Rome-Lib/graficon48nodi/grafo2510.48,124
Rome-Lib/graficon41nodi/grafo5273.41,123
Rome-Lib/graficon41nodi/grafo9972.41,122
Rome-Lib/graficon60nodi/grafo8896.60,127
Rome-Lib/graficon46nodi/grafo6986.46,127
Rome-Lib/graficon47nodi/grafo5635.47,127
Rome-Lib/graficon57nodi/grafo7113.57,123
Rome-Lib/graficon57nodi/grafo4462.57,127
Rome-Lib/graficon49nodi/grafo7754.49,126
Rome-Lib/graficon60nodi/grafo8115.60,120
Rome-Lib/graficon58nodi/grafo5389.58,122
Rome-Lib/graficon54nodi/grafo5088.54,122
Rome-Lib/graficon69nodi/grafo6859.69,126
Rome-Lib/graficon40nodi/grafo7252.40,121
Rome-Lib/graficon57nodi/grafo3212.57,121
Rome-Lib/graficon65nodi/grafo9519.65,128
Rome-Lib/graficon50nodi/grafo5437.50,126
Rome-Lib/graficon77nodi/grafo8287.77,120
Rome-Lib/graficon74nodi/grafo8577.74,127
Rome-Lib/graficon69nodi/grafo8988.69,125
Rome-Lib/graficon70nodi/grafo8091.70,128
Rome-Lib/graficon46nodi/grafo7386.46,122
Rome-Lib/graficon60nodi/grafo4138.60,129
Rome-Lib/graficon57nodi/grafo6084.57,121
Rome-Lib/graficon62nodi/grafo4245.62,121
Rome-Lib/graficon66nodi/grafo2103.66,129
Rome-Lib/graficon61nodi/grafo1481.61,122
north/g.61.55.graphml,128
Rome-Lib/graficon61nodi/grafo4331.61,124
Rome-Lib/graficon70nodi/grafo9297.70,129
Rome-Lib/graficon59nodi/grafo6613.59,123
Rome-Lib/graficon66nodi/grafo9266.66,127
Rome-Lib/graficon53nodi/grafo7061.53,120
Rome-Lib/graficon46nodi/grafo7175.46,127
Rome-Lib/graficon60nodi/grafo5679.60,124
Rome-Lib/graficon53nodi/grafo7062.53,120
Rome-Lib/graficon63nodi/grafo4301.63,129
Rome-Lib/graficon57nodi/grafo6395.57,123
Rome-Lib/graficon41nodi/grafo7309.41,129
Rome-Lib/graficon67nodi/grafo9571.67,127
Rome-Lib/graficon55nodi/grafo3598.55,122
Rome-Lib/graficon45nodi/grafo6935.45,123
Rome-Lib/graficon66nodi/grafo4118.66,123
Rome-Lib/graficon41nodi/grafo3692.41,124
Rome-Lib/graficon69nodi/grafo7808.69,120
Rome-Lib/graficon60nodi/grafo5896.60,128
Rome-Lib/graficon58nodi/grafo4842.58,124
north/g.46.16.graphml,125
Rome-Lib/graficon60nodi/grafo4856.60,122
Rome-Lib/graficon49nodi/grafo4046.49,122
Rome-Lib/graficon61nodi/grafo4399.61,126
Rome-Lib/graficon50nodi/grafo6410.50,128
Rome-Lib/graficon43nodi/grafo5506.43,124
Rome-Lib/graficon38nodi/grafo7517.38,128
north/g.11.17.graphml,122
Rome-Lib/graficon57nodi/grafo6490.57,125
Rome-Lib/graficon39nodi/grafo3736.39,122
Rome-Lib/graficon39nodi/grafo7641.39,125
Rome-Lib/graficon63nodi/grafo9110.63,129
Rome-Lib/graficon39nodi/grafo7085.39,123
Rome-Lib/graficon43nodi/grafo6318.43,123
Rome-Lib/graficon48nodi/grafo7477.48,126
Rome-Lib/graficon55nodi/grafo4339.55,125
north/g.30.31.graphml,120
Rome-Lib/graficon78nodi/grafo9752.78,129
Rome-Lib/graficon54nodi/grafo4860.54,126
north/g.58.4.graphml,122
north/g.63.1.graphml,127
Rome-Lib/graficon54nodi/grafo3496.54,127
Rome-Lib/graficon69nodi/grafo7284.69,121
Rome-Lib/graficon45nodi/grafo7018.45,123
Rome-Lib/graficon63nodi/grafo4249.63,122
Rome-Lib/graficon52nodi/grafo4736.52,128
Rome-Lib/graficon60nodi/grafo7240.60,122
Rome-Lib/graficon37nodi/grafo5796.37,120
Rome-Lib/graficon57nodi/grafo6238.57,128
Rome-Lib/graficon73nodi/grafo9705.73,124
Rome-Lib/graficon52nodi/grafo3704.52,121
Rome-Lib/graficon44nodi/grafo5750.44,127
Rome-Lib/graficon52nodi/grafo3714.52,122
Rome-Lib/graficon48nodi/grafo6833.48,129
Rome-Lib/graficon40nodi/grafo6929.40,124
Rome-Lib/graficon60nodi/grafo4740.60,122
Rome-Lib/graficon40nodi/grafo10615.40,129
Rome-Lib/graficon61nodi/grafo8562.61,122
Rome-Lib/graficon60nodi/grafo5964.60,124
Rome-Lib/graficon55nodi/grafo5462.55,120
Rome-Lib/graficon46nodi/grafo6942.46,120
Rome-Lib/graficon43nodi/grafo5187.43,129
Rome-Lib/graficon66nodi/grafo4958.66,129
Rome-Lib/graficon65nodi/grafo9475.65,126
Rome-Lib/graficon62nodi/grafo4883.62,124
Rome-Lib/graficon62nodi/grafo4231.62,123
Rome-Lib/graficon55nodi/grafo3183.55,125
Rome-Lib/graficon37nodi/grafo5877.37,121
Rome-Lib/graficon59nodi/grafo7329.59,120
north/g.48.19.graphml,124
Rome-Lib/graficon49nodi/grafo3086.49,128
Rome-Lib/graficon62nodi/grafo9257.62,128
Rome-Lib/graficon78nodi/grafo9372.78,123
Rome-Lib/graficon62nodi/grafo9446.62,125
Rome-Lib/graficon56nodi/grafo5425.56,129
Rome-Lib/graficon43nodi/grafo5443.43,122
Rome-Lib/graficon57nodi/grafo4171.57,122
Rome-Lib/graficon57nodi/grafo3791.57,123
Rome-Lib/graficon43nodi/grafo5467.43,129
Rome-Lib/graficon46nodi/grafo6124.46,125
Rome-Lib/graficon71nodi/grafo1441.71,127
Rome-Lib/graficon54nodi/grafo6321.54,129
Rome-Lib/graficon61nodi/grafo4419.61,121
Rome-Lib/graficon65nodi/grafo2881.65,129
Rome-Lib/graficon36nodi/grafo2267.36,128
Rome-Lib/graficon45nodi/grafo4088.45,123
north/g.69.0.graphml,123
Rome-Lib/graficon70nodi/grafo8375.70,124
north/g.81.15.graphml,124
Rome-Lib/graficon41nodi/grafo3701.41,127
Rome-Lib/graficon37nodi/grafo5927.37,120
Rome-Lib/graficon62nodi/grafo7852.62,121
north/g.24.47.graphml,125
Rome-Lib/graficon63nodi/grafo4684.63,128
Rome-Lib/graficon56nodi/grafo6326.56,122
Rome-Lib/graficon44nodi/grafo6866.44,126
Rome-Lib/graficon59nodi/grafo4064.59,124
Rome-Lib/graficon46nodi/grafo7632.46,123
Rome-Lib/graficon58nodi/grafo3545.58,120
Rome-Lib/graficon42nodi/grafo6331.42,127
Rome-Lib/graficon60nodi/grafo7358.60,128
Rome-Lib/graficon59nodi/grafo7592.59,129
